Event	ID	Name			Wwise Object Path	Notes
	449381383	movement_unduck			\Default Work Unit\Movement\movement_unduck	
	2079139690	movement_duck			\Default Work Unit\Movement\movement_duck	
	2237898973	movement_jump			\Default Work Unit\Movement\movement_jump	
	2820657510	movement_door_locked			\Default Work Unit\Movement\movement_door_locked	
	3479214307	movement_portal			\Default Work Unit\Movement\movement_portal	
	4025078146	movement_land			\Default Work Unit\Movement\movement_land	
	4277956123	movement_footstep			\Default Work Unit\Movement\movement_footstep	

Switch Group	ID	Name			Wwise Object Path	Notes
	617555805	Portal_Types			\Default Work Unit\Portal_Types	
	1002065300	Surface_Types			\Default Work Unit\Surface_Types	

Switch	ID	Name	Switch Group			Notes
	1289942167	Stairs	Portal_Types			
	1877847629	Door	Portal_Types			
	3118032615	Portal	Portal_Types			
	2077253480	Room	Surface_Types			
	2195636714	Dirt	Surface_Types			
	3321711160	Vent	Surface_Types			
	3999320713	Science	Surface_Types			
	4122393694	Cave	Surface_Types			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	2785662	movement_jump_science_01	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_jump_science_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Jump\Jump\Science\movement_jump_science_01		136864
	13472031	movement_jump_hallway_01	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_jump_hallway_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Jump\Jump\Hallway\movement_jump_hallway_01		123010
	28591124	movement_footstep_walk_vent_05	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_vent_05_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Vent\movement_footstep_walk_vent_05		466336
	33698172	movement_footstep_walk_science_02	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_science_02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Science\movement_footstep_walk_science_02		92580
	49521777	movement_footstep_walk_hallway_04	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_hallway_04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Hallway\movement_footstep_walk_hallway_04		105494
	65668566	movement_footstep_walk_room_03	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_room_03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Room\movement_footstep_walk_room_03		72276
	75652572	movement_land_hallway_02	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_land_hallway_02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Land\Land\Hallway\movement_land_hallway_02		109192
	86183594	movement_footstep_walk_vent_03	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_vent_03_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Vent\movement_footstep_walk_vent_03		432892
	106924608	movement_land_science_01	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_land_science_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Land\Land\Science\movement_land_science_01		83504
	150590894	movement_jump_room_01	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_jump_room_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Jump\Jump\Room\movement_jump_room_01		78094
	152563503	movement_footstep_walk_vent_06	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_vent_06_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Vent\movement_footstep_walk_vent_06		405252
	166480715	movement_unduck	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_unduck_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\movement_unduck		30358
	171165779	movement_land_room_01	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_land_room_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Land\Land\Room\movement_land_room_01		56862
	187009570	movement_land_vent_02	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_land_vent_02_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Land\Land\Vent\movement_land_vent_02		485052
	202922288	movement_door_locked	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_door_locked_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\movement_door_locked		24512
	210760701	movement_footstep_walk_science_04	C:\Users\Miles\Documents\WwiseProjects\SuperDarylDeluxe\.cache\Windows\SFX\movement_footstep_walk_science_04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Movement\Footsteps\Footsteps\Science\movement_footstep_walk_science_04		85456
